
       instance    k  n_red    m_red      n        m  heu_timelimit  exact_timelimit  do_confirm_crit  confirm_timelimit    R  reltg_size  do_heu    ss  ss_gen_1st  ss_fin_1st  chroma_k_early  chroma_k  crit_early  crit   edges           time             time_pp  time_confirm_chroma  time_confirm_crit               time_color  iter            ttb  itb  max_iter_diff          ss_fin_avg          ss_gen_avg  ss_gen_best  num_size_att  heu_mistakes  num_pp       avg_pp_reduced      avg_pp_skipped  calls_to_coloring  num_gen_subsets  infeas  clique_start  color_not_ok  seed
 1-Insertions_4    5     67      232     67      232            0.5                1                1                300  200        1.08       1    67          67          67               1         1           0     0     232   14.346191919                   0                8e-08        0.500144305       3.1488539909999975     1              0    0              0                  NA                  NA           67            11             0       0                   NA                  NA               2200                0       0             2             0     6
 1-Insertions_4    5     67      232     67      232            0.5                1                1                300  200        1.08       1    67          67          67               1         1           0     0     232    13.48671622                   0              6.3e-08        0.529722777        2.168869968000005     1              0    0              0                  NA                  NA           67            11             0       0                   NA                  NA               2200                0       0             2             0     7
 1-Insertions_4    5     67      232     67      232            0.5                1                1                300  200        1.08       1    67          67          67               1         1           0     0     232   12.827678456                   0              6.7e-08        0.619769423        2.392038168000004     1              0    0              0                  NA                  NA           67            11             0       0                   NA                  NA               2200                0       0             2             0     8
 1-Insertions_4    5     67      232     67      232            0.5                1                1                300  200        1.08       1    67          67          67               1         1           0     1     232   13.478094601                   0              6.8e-08          0.3538996       2.4912139130000024     1              0    0              0                  NA                  NA           67            11             0       0                   NA                  NA               2200                0       0             2             0     9
 1-Insertions_4    5     67      232     67      232            0.5                1                1                300  200        1.08       1    67          67          67               1         1           0     0     232   12.728614906                   0              6.2e-08         1.07345248       1.8619729500000015     1              0    0              0                  NA                  NA           67            11             0       0                   NA                  NA               2200                0       0             2             0    10
 1-Insertions_5    6    202     1227    202     1227            0.5                1                1                300  200        1.08       1   200         202         201               0         0           1     1    1217  300.001229647  128.36678126000007        300.000450672            6.4e-08       277.23071530100225   147  280.192054735  135             86   200.2876712328767  200.86986301369862          200           304             0     146    0.589041095890411   5.013698630136986              67107              146       0             2             0     1
 1-Insertions_5    6    202     1227    202     1227            0.5                1                1                300  200        1.08       1   200         202         201               0         0           1     1    1215   300.00058913  131.14065432299995        300.000485492            6.5e-08        276.2133904059984   141  236.589177445  106             78  200.20714285714286  200.88571428571427          200           291             0     140   0.6928571428571428   4.921428571428572              65378              140       0             2             0     2
 1-Insertions_5    6    202     1227    202     1227            0.5                1                1                300  200        1.08       1   200         202         201               0         0           1     1    1215  300.000993487  131.52724176599997        300.000379947            5.7e-08        275.9656921040019   141   45.848842283   16              8  200.17142857142858              200.85          200           292             0     140   0.6857142857142857   5.078571428571428              65301              140       0             2             0     3
 1-Insertions_5    6    202     1227    202     1227            0.5                1                1                300  200        1.08       1   202         202         201               1         1           0     0    1227   300.00313721  136.39557521799998              7.5e-08        0.676140759        276.2172655110028   139  300.003105251  138             43   200.1304347826087   200.8840579710145          202           285             0     138   0.7898550724637681   4.956521739130435              64269              138       0             2             0     4
 1-Insertions_5    6    202     1227    202     1227            0.5                1                1                300  200        1.08       1   200         202         201               0         0           1     1    1216  300.000781715  130.33037553400004        300.000397369            6.1e-08        275.9963904579954   139  174.990193863   76             62  200.18840579710144   200.8840579710145          200           288             0     138   0.7101449275362319   5.050724637681159              64774              138       0             2             0     5
 1-Insertions_5    6    202     1227    202     1227            0.5                1                1                300  200        1.08       1   200         202         201               0         0           1     1    1215  300.001088986  131.42572539000008         300.00049174            6.1e-08       279.93770467500116   145  195.657228435   92             86  200.25694444444446  200.88888888888889          200           300             0     144   0.6388888888888888   4.916666666666667              67084              144       0             2             0     6
 1-Insertions_5    6    202     1227    202     1227            0.5                1                1                300  200        1.08       1   200         202         201               0         0           1     1    1216  300.000395087  132.61930507300002        300.000420084            6.3e-08       280.02835897299906   147  165.725361558   78             27   200.3082191780822  200.91095890410958          200           302             0     146   0.6301369863013698   4.993150684931507              66751              146       0             2             0     7
 1-Insertions_5    6    202     1227    202     1227            0.5                1                1                300  200        1.08       1   202         202         201               1         1           0     0    1227   300.00322531  130.07496284500007              6.4e-08        0.868547279        282.0765420050026   151  300.003188937  150             96  200.34666666666666               200.9          202           311             0     150                 0.56   5.013333333333334              68995              150       0             2             0     8
 1-Insertions_5    6    202     1227    202     1227            0.5                1                1                300  200        1.08       1   199         202         200               0         0           1     1    1201  300.000084821  136.22036855400006          0.002269794            4.9e-08        276.8357018549977   139  300.000056049  138            102  200.15942028985506   200.8913043478261          200           288             0     138   0.7463768115942029   4.934782608695652              63371              138       0             2             0     9
 1-Insertions_5    6    202     1227    202     1227            0.5                1                1                300  200        1.08       1   200         202         201               0         0           1     1    1215  300.000802858  130.62040813000004        300.000449425            6.3e-08        276.0294177960015   139  118.059896087   51             19   200.2391304347826  200.92028985507247          200           287             0     138   0.6956521739130435   5.072463768115942              64130              138       0             2             0    10
 1-Insertions_6    7    607     6337    607     6337            0.5                1                1                300  200        1.08       1   605         607         604               0         0           1     1    6307  300.012527339        186.12336824        300.000954036            5.4e-08       260.98519647700033    13  300.012423399   12             10   602.5833333333334   604.3333333333334          603            41             0      12                 1.75  3.8333333333333335              13493               12       0             2             0     1
 1-Insertions_6    7    607     6337    607     6337            0.5                1                1                300  200        1.08       1   603         607         604               0         0           1     1    6289  300.001535581  191.67625503500003        300.001109038            7.3e-08        260.4656368320011    13  300.001430413   12              7   602.4166666666666   604.3333333333334          604            42             0      12   1.9166666666666667  3.8333333333333335              13560               12       0             2             0     2
 1-Insertions_6    7    607     6337    607     6337            0.5                1                1                300  200        1.08       1   604         607         604               0         0           1     1    6303   300.00408468  200.32157319600003        300.001041671              6e-08       261.67309084799984    13  179.654032467    7              6   603.0833333333334   604.4166666666666          603            41             0      12   1.3333333333333333   5.416666666666667              13375               12       0             2             0     3
 1-Insertions_6    7    607     6337    607     6337            0.5                1                1                300  200        1.08       1   604         607         605               0         0           1     1    6291  300.005973265       195.458157999           0.00647051            8.9e-08       264.60883269699985    14   67.281288723    2              1   603.0769230769231   604.7692307692307          603            42             0      13   1.6923076923076923   5.076923076923077              13668               13       0             2             0     4
 1-Insertions_6    7    607     6337    607     6337            0.5                1                1                300  200        1.08       1   604         607         605               0         0           1     1    6291  300.000372007  199.59046964699996        300.001135932            6.3e-08        265.6735104340007    13   69.779249852    2              1   602.5833333333334   604.5833333333334          604            41             0      12                    2                 4.5              13137               12       0             2             0     5
 1-Insertions_6    7    607     6337    607     6337            0.5                1                1                300  200        1.08       1   604         607         604               0         0           1     1    6282  300.004041915       207.494706505         300.00091796            7.6e-08        268.7422987159999    13  300.003932814   12             11   602.3333333333334   604.5833333333334          603            41             0      12                 2.25   4.416666666666667              13045               12       0             2             0     6
 1-Insertions_6    7    607     6337    607     6337            0.5                1                1                300  200        1.08       1   604         607         605               0         0           1     1    6277  300.000838821       197.289105614        300.001098842            5.9e-08        264.7113531229999    13   189.91704102    7              5               602.5               604.5          604            41             0      12                    2   5.333333333333333              13135               12       0             2             0     7
 1-Insertions_6    7    607     6337    607     6337            0.5                1                1                300  200        1.08       1   604         607         604               0         0           1     1    6285   300.00027825       201.017454424        300.000873354            5.4e-08       257.71365505399984    11  220.585253695    7              4               602.6               604.5          603            37             0      10                  1.9                 4.2              11560               10       0             2             0     8
 1-Insertions_6    7    607     6337    607     6337            0.5                1                1                300  200        1.08       1   603         607         605               0         0           1     1    6279  300.008642556  188.04924740900003          0.011071981            6.2e-08       255.37480105299878    12  262.403813666    9              4   603.0909090909091   604.2727272727273          603            39             0      11   1.1818181818181819   4.363636363636363              12296               11       0             2             0     9
 1-Insertions_6    7    607     6337    607     6337            0.5                1                1                300  200        1.08       1   604         607         605               0         0           1     1    6278  300.002713346  192.56663749800003        300.000938048            5.7e-08        257.1315454539999    12   154.14228303    5              3   603.5454545454545   604.7272727272727          604            39             0      11   1.1818181818181819   3.909090909090909              12588               11       0             2             0    10
    2-FullIns_3    5     52      201     52      201            0.5                1                1                300  200        1.08       1     9          52          25               1         1           1     1      22  300.002271557   9.285177018999997                6e-08           4.14e-07       17.359578587000012   909    6.505228875    1              1   9.084615384615384  22.874358974358973           20          1309             0     390    13.78974358974359   5.082051282051282             226435              390       0             4             0     1
    2-FullIns_3    5     52      201     52      201            0.5                1                1                300  200        1.08       1     9          52          25               1         1           1     1      22  300.002725264  7.6927760350000005              1.3e-07           2.71e-07       13.917936479000126   299    5.588873963    1              1   9.072727272727272  22.454545454545453           20           419             0     110   13.381818181818181   5.054545454545455              72940              110       0             4             0     2
    2-FullIns_3    5     52      201     52      201            0.5                1                1                300  200        1.08       1     9          52          22               1         1           1     1      22  300.000566788  10.026655009999995             1.39e-07           3.33e-07       13.257652484000344   273    7.027676294    1              1   9.032786885245901  23.098360655737704           21           400             0     122   14.065573770491802   5.155737704918033              69014              122       0             4             0     3
    2-FullIns_3    5     52      201     52      201            0.5                1                1                300  200        1.08       1     9          52          28               1         1           1     1      22  300.003983861   6.967902122000001              5.9e-08           2.03e-07       13.302714317000024   286    6.898348506    1              1   9.088888888888889  22.544444444444444           20           390             0      90   13.455555555555556   4.977777777777778              69264               90       0             4             0     4
    2-FullIns_3    5     52      201     52      201            0.5                1                1                300  200        1.08       1     9          52          28               1         1           1     1      22  300.003356023  10.156611827000004             2.87e-07           8.58e-07        13.66514978099994   254    6.773510474    1              1   9.183333333333334                23.5           21           387             0     120   14.316666666666666   5.066666666666666              67199              120       0             4             0     5
    2-FullIns_3    5     52      201     52      201            0.5                1                1                300  200        1.08       1     9          52          28               1         1           1     1      22  300.003992277  11.845577765999993              5.8e-08           6.52e-07       14.771425605999994   195   10.268919305    2              1   9.160377358490566   23.60377358490566           21           315             0     106   14.443396226415095   4.943396226415095              51453              106       0             4             0     6
    2-FullIns_3    5     52      201     52      201            0.5                1                1                300  200        1.08       1     9          52          22               1         1           1     1      22  300.002075091   8.628245741000002             1.24e-07           4.57e-07       14.014499761000069   220    8.102911921    1              1                   9  22.788235294117648           19           313             0      85   13.788235294117648   5.223529411764706              54480               85       0             4             0     7
    2-FullIns_3    5     52      201     52      201            0.5                1                1                300  200        1.08       1     9          52          22               1         1           1     1      22  300.002609691  10.874056837999992             2.17e-07           2.21e-07       13.695730129999932   224   11.624618558    1              1   9.126126126126126   23.45945945945946           21           340             0     111   14.333333333333334   4.927927927927928              58711              111       0             4             0     8
    2-FullIns_3    5     52      201     52      201            0.5                1                1                300  200        1.08       1     9          52          29               1         1           1     1      22   300.00110659  12.647231778999995             1.37e-07            2.1e-07       13.736530436000093   216   11.495698422    1              1               9.128              23.824           22           355             0     125               14.696                5.04              58300              125       0             4             0     9
    2-FullIns_3    5     52      201     52      201            0.5                1                1                300  200        1.08       1     9          52          28               1         1           1     1      22  300.000127895  11.012440081000005              5.9e-08            7.1e-08       14.890112872000083   216   10.478012337    1              1    9.20388349514563  23.961165048543688           21           333             0     103   14.757281553398059   4.902912621359223              56137              103       0             4             0    10
    2-FullIns_4    6    212     1621    212     1621            0.5                1                1                300  200        1.08       1    19         212         151               1         1           0     1      75  300.000587477       276.342712728              6.6e-08         0.02053688       284.38209474600063     6  134.694197198    1              1                47.6               158.4          151            29             0       5                110.8                   4               4729                5       0             4             0     1
    2-FullIns_4    6    212     1621    212     1621            0.5                1                1                300  200        1.08       1    19         212         157               1         1           0     1      75  300.000259772       271.829762665              6.7e-08        0.053440101       285.47866396500103     7  108.849363161    1              1  54.833333333333336                 159          155            39             0       6   104.16666666666667   4.833333333333333               5424                6       0             4             0     2
    2-FullIns_4    6    212     1621    212     1621            0.5                1                1                300  200        1.08       1    19         212         156               1         1           0     1      75  300.000836083       270.851465156              8.4e-08        0.018434618       289.54847191500005     7  216.230468678    2              1   82.83333333333333  159.83333333333334          155            39             0       6                   77                   4               5658                6       0             4             0     3
    2-FullIns_4    6    212     1621    212     1621            0.5                1                1                300  200        1.08       1    19         212         154               1         1           0     1      75  300.000597406       273.938874489              6.3e-08        0.018239615       288.47105385199995     5  273.813309779    3              2               42.25              154.75          154            32             0       4                112.5                 4.5               4239                4       0             4             0     4
    2-FullIns_4    6    212     1621    212     1621            0.5                1                1                300  200        1.08       1    19         212         159               1         1           0     1      75  300.000448231  277.68153490300006              7.5e-08        0.018721504        292.2047603829999     6  123.128489933    1              1                  49               161.8          157            38             0       5                112.8                 4.2               5055                5       0             4             0     5
    2-FullIns_4    6    212     1621    212     1621            0.5                1                1                300  200        1.08       1    19         212         147               1         1           0     1      75  300.000431097       281.946048095              5.4e-08        0.018819995       291.57381433900076     7  162.707402857    2              1                  53                 153          147            29             0       6                  100   4.333333333333333               4796                6       0             4             0     6
    2-FullIns_4    6    212     1621    212     1621            0.5                1                1                300  200        1.08       1    19         212         135               1         1           0     1      75  300.000769456  283.75202102799994                6e-08        0.019093126       290.70892382000017     9    69.04428027    1              1                  36  143.57142857142858          135            27             0       7   107.57142857142857   4.142857142857143               5522                7       0             4             0     7
