
       instance    k  n_red    m_red      n        m  heu_timelimit  exact_timelimit  do_confirm_crit  confirm_timelimit    R  reltg_size  do_heu    ss  ss_gen_1st  ss_fin_1st  chroma_k_early  chroma_k  crit_early  crit    edges           time        time_pp  time_confirm_chroma  time_confirm_crit               time_color  iter            ttb  itb  max_iter_diff  ss_fin_avg  ss_gen_avg  ss_gen_best  num_size_att  heu_mistakes  num_pp  avg_pp_reduced  avg_pp_skipped  calls_to_coloring  num_gen_subsets  infeas  clique_start  color_not_ok  seed
    1-FullIns_4    5     93      593     93      593            0.5                1                1                300  200        1.08       1    22           0           0               1         1           0     1       67   14.831477728   12.826317958              6.6e-08        0.021464937       12.693519670999997     0   14.831472497    0              0          NA          NA           93             0             0       0              NA              NA                 94                0       0             3             0     1
    1-FullIns_4    5     93      593     93      593            0.5                1                1                300  200        1.08       1    18           0           0               1         1           1     1       52    2.615743609    0.606791533              5.6e-08           2.33e-07      0.43858906299999995     0    2.615739198    0              0          NA          NA           93             0             0       0              NA              NA                 94                0       0             3             0     2
    1-FullIns_4    5     93      593     93      593            0.5                1                1                300  200        1.08       1    32           0           0               1         1           1     1      101    3.937521165    1.930367235              5.4e-08           1.32e-07       1.8228304150000003     0     3.93751822    0              0          NA          NA           93             0             0       0              NA              NA                 94                0       0             3             0     3
    1-FullIns_4    5     93      593     93      593            0.5                1                1                300  200        1.08       1    15           0           0               1         1           1     1       43    2.622085524    0.618733983              6.3e-08            8.2e-08      0.45970683199999984     0    2.622083181    0              0          NA          NA           93             0             0       0              NA              NA                 93                0       0             3             0     4
    1-FullIns_4    5     93      593     93      593            0.5                1                1                300  200        1.08       1    21           0           0               1         1           1     1       65    2.918496374    0.913186808              6.3e-08            9.1e-08       0.8023257269999999     0    2.918493246    0              0          NA          NA           93             0             0       0              NA              NA                 93                0       0             3             0     5
    1-FullIns_4    5     93      593     93      593            0.5                1                1                300  200        1.08       1    29           0           0               1         1           1     1       90   10.802573844    8.797628055              6.1e-08           1.14e-07        8.688936776999993     0   10.802570414    0              0          NA          NA           93             0             0       0              NA              NA                 94                0       0             3             0     6
    1-FullIns_4    5     93      593     93      593            0.5                1                1                300  200        1.08       1    32           0           0               1         1           1     1      105    4.650277276     2.64308997              5.6e-08           1.92e-07       2.5260925410000006     0    4.650273392    0              0          NA          NA           93             0             0       0              NA              NA                 94                0       0             3             0     7
    1-FullIns_4    5     93      593     93      593            0.5                1                1                300  200        1.08       1    15           0           0               1         1           1     1       43    3.095840347    1.094051399              5.5e-08           1.41e-07       0.9857155960000004     0    3.095838313    0              0          NA          NA           93             0             0       0              NA              NA                 93                0       0             3             0     8
    1-FullIns_4    5     93      593     93      593            0.5                1                1                300  200        1.08       1    18           0           0               1         1           1     1       52    2.685274191    0.671393647              6.1e-08           1.56e-07              0.552785854     0    2.685271374    0              0          NA          NA           93             0             0       0              NA              NA                 93                0       0             3             0     9
    1-FullIns_4    5     93      593     93      593            0.5                1                1                300  200        1.08       1    25           0           0               1         1           0     1       79    34.98709504   32.983538309              5.4e-08        0.024174984       32.852974684999985     0   34.987090816    0              0          NA          NA           93             0             0       0              NA              NA                 94                0       0             3             0    10
    1-FullIns_5    6    282     3247    282     3247            0.5                1                1                300  200        1.08       1    84           0           0               0         1           0     1      448  300.000205487  297.992696709          2.294985962       24.721942037        297.5157663789998     0  300.000145643    0              0          NA          NA          282             0             0       0              NA              NA                223                0       0             3             0     1
    1-FullIns_5    6    282     3247    282     3247            0.5                1                1                300  200        1.08       1    77           0           0               1         1           0     0      395  300.000381645  297.983536933              5.5e-08        6.856470381        297.5136758799996     0  300.000337937    0              0          NA          NA          282             0             0       0              NA              NA                234                0       0             3             0     2
    1-FullIns_5    6    282     3247    282     3247            0.5                1                1                300  200        1.08       1    83           0           0               0         1           0     1      436  300.000132181   297.96326399         100.44398282       15.913130873        297.4911942370003     0  300.000092553    0              0          NA          NA          282             0             0       0              NA              NA                241                0       0             3             0     3
    1-FullIns_5    6    282     3247    282     3247            0.5                1                1                300  200        1.08       1    84           0           0               0         0           0     0      420  300.000137948  297.988740464          1.318107327            7.2e-08        297.5970008600002     0   300.00009429    0              0          NA          NA          282             0             0       0              NA              NA                238                0       0             3             0     4
    1-FullIns_5    6    282     3247    282     3247            0.5                1                1                300  200        1.08       1    84           0           0               0         1           0     1      441  300.000130586  297.974210167          8.642745129       17.105305073        297.4860496580003     0  300.000087407    0              0          NA          NA          282             0             0       0              NA              NA                247                0       0             3             0     5
    1-FullIns_5    6    282     3247    282     3247            0.5                1                1                300  200        1.08       1    86           0           0               0         1           0     1      455  300.000247663  297.994247342         45.439877761       18.066422254            297.500135376     0  300.000189679    0              0          NA          NA          282             0             0       0              NA              NA                249                0       0             3             0     6
    1-FullIns_5    6    282     3247    282     3247            0.5                1                1                300  200        1.08       1    84           0           0               0         1           0     1      463  300.000277883   297.99170394          3.278352918       25.320102866        297.5139648899998     0  300.000251344    0              0          NA          NA          282             0             0       0              NA              NA                221                0       0             3             0     7
    1-FullIns_5    6    282     3247    282     3247            0.5                1                1                300  200        1.08       1   262           0           0               0         0           0     0     2783   39.413100193   37.375701187          0.965817716            5.4e-08        37.12671425100001     0   35.602384424    0              0          NA          NA          282             0             0       0              NA              NA                283                0       0             3             0     8
    1-FullIns_5    6    282     3247    282     3247            0.5                1                1                300  200        1.08       1    84           0           0               0         0           0     0      461  300.000168754  297.976298248        300.000168249            5.4e-08       297.58869926199986     0  300.000127691    0              0          NA          NA          282             0             0       0              NA              NA                257                0       0             3             0     9
    1-FullIns_5    6    282     3247    282     3247            0.5                1                1                300  200        1.08       1    38           0           0               1         1           0     1      187  285.958554256  283.931355814              5.4e-08        0.044685058        283.4592966309998     0  285.958513859    0              0          NA          NA          282             0             0       0              NA              NA                283                0       0             3             0    10
 1-Insertions_4    5     67      232     67      232            0.5                1                1                300  200        1.08       1    67           0           0               1         1           1     1      232    3.104795628    1.099229617              6.2e-08           1.36e-07       1.0787743500000002     0    3.104791892    0              0          NA          NA           67             0             0       0              NA              NA                 63                0       0             2             0     1
 1-Insertions_4    5     67      232     67      232            0.5                1                1                300  200        1.08       1    67           0           0               1         1           1     1      232    3.273258599    1.264967549              6.4e-08            7.4e-08       1.2262467980000002     0    3.273254788    0              0          NA          NA           67             0             0       0              NA              NA                 63                0       0             2             0     2
 1-Insertions_4    5     67      232     67      232            0.5                1                1                300  200        1.08       1    67           0           0               1         1           1     1      232    3.577485396    1.569436183              6.2e-08            7.4e-08              1.553379273     0    3.577481827    0              0          NA          NA           67             0             0       0              NA              NA                 63                0       0             2             0     3
 1-Insertions_4    5     67      232     67      232            0.5                1                1                300  200        1.08       1    67           0           0               1         1           1     1      232    3.032280926    1.024979619              6.2e-08            6.7e-08       1.0123639449999993     0    3.032277172    0              0          NA          NA           67             0             0       0              NA              NA                 63                0       0             2             0     4
 1-Insertions_4    5     67      232     67      232            0.5                1                1                300  200        1.08       1    67           0           0               1         1           1     1      232    3.267239583    1.264330361              6.1e-08            7.8e-08               1.22331267     0    3.267236105    0              0          NA          NA           67             0             0       0              NA              NA                 63                0       0             2             0     5
 1-Insertions_4    5     67      232     67      232            0.5                1                1                300  200        1.08       1    67           0           0               1         1           1     1      232     3.03647157    1.033275115              5.3e-08            1.3e-07       1.0124252409999999     0    3.036468072    0              0          NA          NA           67             0             0       0              NA              NA                 63                0       0             2             0     6
 1-Insertions_4    5     67      232     67      232            0.5                1                1                300  200        1.08       1    67           0           0               1         1           1     1      232    3.151732915    1.151007393              5.4e-08            6.7e-08               1.13845219     0    3.151729179    0              0          NA          NA           67             0             0       0              NA              NA                 63                0       0             2             0     7
 1-Insertions_4    5     67      232     67      232            0.5                1                1                300  200        1.08       1    67           0           0               1         1           1     1      232    5.241565831    3.236954578              5.8e-08            8.5e-08        3.173557665000001     0     5.24156133    0              0          NA          NA           67             0             0       0              NA              NA                 63                0       0             2             0     8
 1-Insertions_4    5     67      232     67      232            0.5                1                1                300  200        1.08       1    67           0           0               1         1           1     1      232     4.93965354    2.937435032              6.1e-08            7.5e-08       2.9047236919999992     0    4.939649831    0              0          NA          NA           67             0             0       0              NA              NA                 63                0       0             2             0     9
 1-Insertions_4    5     67      232     67      232            0.5                1                1                300  200        1.08       1    67           0           0               1         1           1     1      232    4.173187547    2.165852635              5.9e-08            7.5e-08        2.130402417000001     0    4.173183281    0              0          NA          NA           67             0             0       0              NA              NA                 63                0       0             2             0    10
 1-Insertions_5    6    202     1227    202     1227            0.5                1                1                300  200        1.08       1   201           0           0               0         0           0     0     1220    5.754905093    3.753180511        300.000403566            8.3e-08       3.7017318430000614     0    4.278735405    0              0          NA          NA          202             0             0       0              NA              NA                198                0       0             2             0     1
 1-Insertions_5    6    202     1227    202     1227            0.5                1                1                300  200        1.08       1   200           0           0               0         0           0     0     1217    6.631742949    4.629630543        300.000340607            6.9e-08        4.574508328999968     0    5.380974897    0              0          NA          NA          202             0             0       0              NA              NA                199                0       0             2             0     2
 1-Insertions_5    6    202     1227    202     1227            0.5                1                1                300  200        1.08       1   201           0           0               0         0           0     0     1222    5.248975819    3.233057911        300.000388587            5.8e-08       3.1781292339999823     0    3.734661581    0              0          NA          NA          202             0             0       0              NA              NA                197                0       0             2             0     3
 1-Insertions_5    6    202     1227    202     1227            0.5                1                1                300  200        1.08       1   201           0           0               0         0           0     0     1222    5.171152235    3.161729841        300.000367626           1.03e-07       3.1063950629999795     0    3.702718776    0              0          NA          NA          202             0             0       0              NA              NA                198                0       0             2             0     4
 1-Insertions_5    6    202     1227    202     1227            0.5                1                1                300  200        1.08       1   200           0           0               0         0           0     0     1216    6.569794753    4.557479572        300.000390401            6.8e-08        4.504161984999996     0     5.16799192    0              0          NA          NA          202             0             0       0              NA              NA                198                0       0             2             0     5
 1-Insertions_5    6    202     1227    202     1227            0.5                1                1                300  200        1.08       1   200           0           0               0         0           0     0     1215    6.596329641    4.583096355        300.000459395            5.6e-08        4.531897872000002     0    5.346396118    0              0          NA          NA          202             0             0       0              NA              NA                199                0       0             2             0     6
 1-Insertions_5    6    202     1227    202     1227            0.5                1                1                300  200        1.08       1   201           0           0               0         0           0     0     1222    5.718665069    3.708643972        300.000363806            9.6e-08        3.656519804000027     0    4.291860697    0              0          NA          NA          202             0             0       0              NA              NA                198                0       0             2             0     7
 1-Insertions_5    6    202     1227    202     1227            0.5                1                1                300  200        1.08       1   201           0           0               0         0           0     0     1221     5.33564182     3.31752478        300.000438472            6.5e-08        3.263238606000016     0     3.61187013    0              0          NA          NA          202             0             0       0              NA              NA                199                0       0             2             0     8
 1-Insertions_5    6    202     1227    202     1227            0.5                1                1                300  200        1.08       1   201           0           0               0         0           0     0     1222      5.8414539    3.825951873        300.000364012            5.7e-08       3.7687685980000083     0    3.623921368    0              0          NA          NA          202             0             0       0              NA              NA                199                0       0             2             0     9
 1-Insertions_5    6    202     1227    202     1227            0.5                1                1                300  200        1.08       1   200           0           0               0         0           0     0     1217    7.006517077    4.998990562        300.000327222            5.4e-08        4.941793732999997     0    5.451123954    0              0          NA          NA          202             0             0       0              NA              NA                198                0       0             2             0    10
 1-Insertions_6    7    607     6337    607     6337            0.5                1                1                300  200        1.08       1   604           0           0               0         0           0     0     6279   22.020606948   20.001701265           0.00813547            5.8e-08       18.446820184000014     0   14.908671725    0              0          NA          NA          607             0             0       0              NA              NA                603                0       0             2             0     1
 1-Insertions_6    7    607     6337    607     6337            0.5                1                1                300  200        1.08       1   602           0           0               0         0           0     0     6292   27.699722418   25.697798201        300.000886693              5e-08       24.193899858000066     0   17.030558368    0              0          NA          NA          607             0             0       0              NA              NA                601                0       0             2             0     2
 1-Insertions_6    7    607     6337    607     6337            0.5                1                1                300  200        1.08       1   602           0           0               0         0           0     0     6283   26.303846226    24.28384792         300.00079051            5.4e-08        22.76025584399997     0   14.186440661    0              0          NA          NA          607             0             0       0              NA              NA                601                0       0             2             0     3
 1-Insertions_6    7    607     6337    607     6337            0.5                1                1                300  200        1.08       1   600           0           0               0         0           0     0     6277    29.34109127   27.330390312        300.000983892            6.9e-08       25.815322499999922     0   22.775108249    0              0          NA          NA          607             0             0       0              NA              NA                601                0       0             2             0     4
 1-Insertions_6    7    607     6337    607     6337            0.5                1                1                300  200        1.08       1   601           0           0               0         0           0     0     6280   27.319124725   25.318162485          0.007521434            7.3e-08       23.743274714999963     0   13.083297257    0              0          NA          NA          607             0             0       0              NA              NA                603                0       0             2             0     5
 1-Insertions_6    7    607     6337    607     6337            0.5                1                1                300  200        1.08       1   601           0           0               0         0           0     0     6270   28.694596742   26.645382947        300.001103534            5.1e-08       25.049649395000074     0    26.49660933    0              0          NA          NA          607             0             0       0              NA              NA                603                0       0             2             0     6
 1-Insertions_6    7    607     6337    607     6337            0.5                1                1                300  200        1.08       1   599           0           0               0         0           0     0     6273   32.367361673   30.335996777        300.000940498            5.7e-08        28.75962818299996     0   31.032620019    0              0          NA          NA          607             0             0       0              NA              NA                601                0       0             2             0     7
 1-Insertions_6    7    607     6337    607     6337            0.5                1                1                300  200        1.08       1   603           0           0               0         0           0     0     6298   26.075065337    24.02647974        300.000985158            5.8e-08        22.45949078700005     0    15.06454618    0              0          NA          NA          607             0             0       0              NA              NA                602                0       0             2             0     8
 1-Insertions_6    7    607     6337    607     6337            0.5                1                1                300  200        1.08       1   601           0           0               0         0           0     0     6283    28.27268671   26.226001891        300.000939638            6.5e-08       24.712154437000038     0   23.579863532    0              0          NA          NA          607             0             0       0              NA              NA                601                0       0             2             0     9
 1-Insertions_6    7    607     6337    607     6337            0.5                1                1                300  200        1.08       1   600           0           0               0         0           0     0     6270   27.783958202   25.736154997        300.000968003            5.8e-08       24.228244737999944     0   23.556839799    0              0          NA          NA          607             0             0       0              NA              NA                601                0       0             2             0    10
    2-FullIns_3    5     52      201     52      201            0.5                1                1                300  200        1.08       1     9           0           0               1         1           1     1       22    2.065307515     0.05798619              6.2e-08           1.02e-07     0.010198785000000002     0    2.065304833    0              0          NA          NA           52             0             0       0              NA              NA                 49                0       0             4             0     1
    2-FullIns_3    5     52      201     52      201            0.5                1                1                300  200        1.08       1     9           0           0               1         1           1     1       22    2.130179127    0.125369242              5.4e-08           1.66e-07      0.07918871999999996     0    2.130177206    0              0          NA          NA           52             0             0       0              NA              NA                 50                0       0             4             0     2
    2-FullIns_3    5     52      201     52      201            0.5                1                1                300  200        1.08       1     9           0           0               1         1           1     1       22     2.06473113    0.064623975              6.3e-08           1.09e-07              0.017318648     0    2.064729077    0              0          NA          NA           52             0             0       0              NA              NA                 49                0       0             4             0     3
    2-FullIns_3    5     52      201     52      201            0.5                1                1                300  200        1.08       1     9           0           0               1         1           1     1       22    2.074429133    0.073583135              6.2e-08            6.7e-08      0.02497415600000001     0     2.07442652    0              0          NA          NA           52             0             0       0              NA              NA                 50                0       0             4             0     4
    2-FullIns_3    5     52      201     52      201            0.5                1                1                300  200        1.08       1     9           0           0               1         1           1     1       22     2.06518867    0.061907518              5.5e-08            1.3e-07     0.015929977999999994     0    2.065186596    0              0          NA          NA           52             0             0       0              NA              NA                 50                0       0             4             0     5
    2-FullIns_3    5     52      201     52      201            0.5                1                1                300  200        1.08       1     9           0           0               1         1           1     1       22    2.209223873    0.204573508              5.9e-08            7.4e-08      0.15633582799999998     0    2.209221653    0              0          NA          NA           52             0             0       0              NA              NA                 50                0       0             4             0     6
    2-FullIns_3    5     52      201     52      201            0.5                1                1                300  200        1.08       1     9           0           0               1         1           1     1       22    2.142723478      0.1381382              6.1e-08            8.6e-08              0.089752951     0    2.142721193    0              0          NA          NA           52             0             0       0              NA              NA                 50                0       0             4             0     7
    2-FullIns_3    5     52      201     52      201            0.5                1                1                300  200        1.08       1     9           0           0               1         1           1     1       22    2.075696654    0.072426268                6e-08           1.36e-07     0.025677694000000004     0    2.075694155    0              0          NA          NA           52             0             0       0              NA              NA                 50                0       0             4             0     8
    2-FullIns_3    5     52      201     52      201            0.5                1                1                300  200        1.08       1     9           0           0               1         1           1     1       22    2.144922345     0.14231307              5.4e-08           2.18e-07      0.09864052900000003     0    2.144920173    0              0          NA          NA           52             0             0       0              NA              NA                 48                0       0             4             0     9
    2-FullIns_3    5     52      201     52      201            0.5                1                1                300  200        1.08       1     9           0           0               1         1           1     1       22    2.077109838    0.071903707              6.8e-08            7.9e-08     0.023586784999999996     0    2.077107798    0              0          NA          NA           52             0             0       0              NA              NA                 50                0       0             4             0    10
    2-FullIns_4    6    212     1621    212     1621            0.5                1                1                300  200        1.08       1    23           0           0               1         1           0     1       91  150.523269412  148.517524444              6.4e-08        0.023241778       148.21999781700003     0  150.523231107    0              0          NA          NA          212             0             0       0              NA              NA                209                0       0             4             0     1
    2-FullIns_4    6    212     1621    212     1621            0.5                1                1                300  200        1.08       1    23           0           0               1         1           0     1       91  223.151516485  221.138391417              6.2e-08        0.023515394       220.81376765699991     0  223.150460505    0              0          NA          NA          212             0             0       0              NA              NA                210                0       0             4             0     2
    2-FullIns_4    6    212     1621    212     1621            0.5                1                1                300  200        1.08       1    23           0           0               1         1           0     1       91  214.349529512    212.3483708              6.1e-08        0.023533114       212.02741940899995     0  214.349489356    0              0          NA          NA          212             0             0       0              NA              NA                210                0       0             4             0     3
    2-FullIns_4    6    212     1621    212     1621            0.5                1                1                300  200        1.08       1    36           0           0               1         1           0     1      159  240.824138843  238.802254538              5.5e-08        0.037603955        238.4718124170001     0  240.824102816    0              0          NA          NA          212             0             0       0              NA              NA                208                0       0             4             0     4
    2-FullIns_4    6    212     1621    212     1621            0.5                1                1                300  200        1.08       1    19           0           0               1         1           0     1       75  131.443759968   129.42297783              5.4e-08        0.016181878       129.14318203199997     0  131.443728556    0              0          NA          NA          212             0             0       0              NA              NA                210                0       0             4             0     5
    2-FullIns_4    6    212     1621    212     1621            0.5                1                1                300  200        1.08       1    19           0           0               1         1           0     1       75  159.817604785  157.805647456              5.4e-08        0.016338016        157.5175106810002     0  159.817573258    0              0          NA          NA          212             0             0       0              NA              NA                210                0       0             4             0     6
    2-FullIns_4    6    212     1621    212     1621            0.5                1                1                300  200        1.08       1    24           0           0               1         1           0     1      101  230.215166101  228.214362865              6.1e-08         0.02530188       227.88004869999992     0  230.215126831    0              0          NA          NA          212             0             0       0              NA              NA                210                0       0             4             0     7
    2-FullIns_4    6    212     1621    212     1621            0.5                1                1                300  200        1.08       1    19           0           0               1         1           0     1       75  170.778610855   168.77275886                6e-08        0.018294503       168.47149958499998     0  170.778575277    0              0          NA          NA          212             0             0       0              NA              NA                209                0       0             4             0     8
    2-FullIns_4    6    212     1621    212     1621            0.5                1                1                300  200        1.08       1    28           0           0               1         1           0     1      119  232.818992071  230.813832188              6.1e-08        0.027688559        230.4746373449998     0  232.818957365    0              0          NA          NA          212             0             0       0              NA              NA                208                0       0             4             0     9
    2-FullIns_4    6    212     1621    212     1621            0.5                1                1                300  200        1.08       1    28           0           0               1         1           0     1      118  219.521349283  217.505203917              6.1e-08        0.028244773        217.1827132079998     0  219.521313016    0              0          NA          NA          212             0             0       0              NA              NA                209                0       0             4             0    10
    2-FullIns_5    7    852    12201    852    12201            0.5                1                1                300  200        1.08       1   667           0           0               0         0           0     0     7387  300.007182331  297.970613175         83.102527325            5.9e-08        295.1402881059999     0  300.006956969    0              0          NA          NA          852             0             0       0              NA              NA                470                0       0             4             0     1
    2-FullIns_5    7    852    12201    852    12201            0.5                1                1                300  200        1.08       1   729           0           0               0         0           0     0     9067  248.846886249  246.799712652        300.001514205            5.2e-08       242.15220425499996     0   247.68133802    0              0          NA          NA          852             0             0       0              NA              NA                850                0       0             4             0     2
