
       instance    k  n_red    m_red      n        m  heu_timelimit  exact_timelimit  do_confirm_crit  confirm_timelimit    R  reltg_size  do_heu    ss  ss_gen_1st  ss_fin_1st  chroma_k_early  chroma_k  crit_early  crit    edges           time               time_pp  time_confirm_chroma  time_confirm_crit               time_color  iter            ttb  itb  max_iter_diff             ss_fin_avg            ss_gen_avg  ss_gen_best  num_size_att  heu_mistakes  num_pp         avg_pp_reduced        avg_pp_skipped  calls_to_coloring  num_gen_subsets  infeas  clique_start  color_not_ok  seed
    1-FullIns_4    5     93      593     93      593            0.5                1                1                300  200        1.08       1    20          93          21               0         1           1     1       75  300.000018399    253.58748851399997          0.004847156           1.45e-07        296.6669612680024    91   300.00001444   90             89    0.04684595835071881   0.06611538899214808           20           179             0      82      6.195121951219512     4.890243902439025              27689            26363       0             3             0     1
    1-FullIns_4    5     93      593     93      593            0.5                1                1                300  200        1.08       1    15          93          22               0         1           0     1       43  300.000091285    253.68859410699997          0.004749945        0.027020095        296.7091565190012    87    6.077061832    1              1   0.049157471218579454   0.06939409632314862           20           176             0      82      6.195121951219512     4.939024390243903              26426            25103       0             3             0     2
    1-FullIns_4    5     93      593     93      593            0.5                1                1                300  200        1.08       1    20          93          23               0         1           1     1       76  300.000070206    251.64190310399988          0.005050962            9.4e-08       296.69828827200286    88  300.000064921   87             86    0.04887411452768214    0.0688195021567929           20           180             0      82      6.146341463414634     4.890243902439025              26592            25269       0             3             0     3
    1-FullIns_4    5     93      593     93      593            0.5                1                1                300  200        1.08       1    15          93          22               0         1           0     1       43  300.000057849    253.13127839500004          0.005088316        0.025320125        296.6713530849995    92    6.074386233    1              1    0.04823934134745468   0.06783657376985815           20           182             0      83      6.108433734939759     4.867469879518072              27211            25871       0             3             0     4
    1-FullIns_4    5     93      593     93      593            0.5                1                1                300  200        1.08       1    20          93          20               0         1           1     1       76  300.000071134     253.1248543350001          0.004317949            6.9e-08       296.68975084600004    90  300.000068386   89             88    0.04860897632954196   0.06809099292960344           20           179             0      84      6.035714285714286     4.904761904761905              27369            26024       0             3             0     5
    1-FullIns_4    5     93      593     93      593            0.5                1                1                300  200        1.08       1    15          93          21               0         1           0     1       43   300.00005902     254.6182068489999          0.005538339        0.035777756        296.6538803270014    93    6.067229601    1              1      0.046935911429908     0.066817402151879           20           179             0      80                  6.375                4.8875              26961            25652       0             3             0     6
    1-FullIns_4    5     93      593     93      593            0.5                1                1                300  200        1.08       1    20          93          21               0         1           1     1       76  300.000085868    252.58782094300005          0.006858134            8.7e-08        296.6614580990008    88  300.000081542   87             86    0.04770524569144322   0.06678734396802051           20           178             0      84      6.023809523809524     4.857142857142857              27865            26517       0             3             0     7
    1-FullIns_4    5     93      593     93      593            0.5                1                1                300  200        1.08       1    15          93          22               0         1           0     1       43  300.000090755    253.25158587800004          0.004764805        0.044213148        296.7380447659984    88    6.072142147    1              1    0.05119691752746352   0.07197901295294311           20           178             0      83      6.108433734939759     4.843373493975903              25736            24396       0             3             0     8
    1-FullIns_4    5     93      593     93      593            0.5                1                1                300  200        1.08       1    15          93          20               0         1           0     1       43  300.000017056         253.692512371          0.006774753        0.049195629       296.68835494800044    88    5.570358516    1              1    0.04960159362549801   0.06984063745019921           20           176             0      83      6.120481927710843     4.903614457831325              26443            25100       0             3             0     9
    1-FullIns_4    5     93      593     93      593            0.5                1                1                300  200        1.08       1    15          93          21               0         1           0     1       43  300.000062287    253.74477446700004          0.012126022        0.043026258       296.72402001699953    90    6.067550687    1              1     0.0505111976630964   0.07112138915936385           20           178             0      83      6.120481927710843     4.867469879518072              25995            24648       0             3             0    10
    1-FullIns_5    6    282     3247    282     3247            0.5                1                1                300  200        1.08       1    31         282          60               0         1           0     1      144  300.000396168         279.791565415          0.015240105        0.048854524        294.5316472359993    22   17.759393864    1              1    0.08949316992212435   0.16085790884718498           58            58             0      21      26.61904761904762     5.428571428571429               8947             7833       0             3             0     1
    1-FullIns_5    6    282     3247    282     3247            0.5                1                1                300  200        1.08       1    31         282          60               0         1           0     1      144  300.000242289         279.370724809          0.009420434        0.031399369       295.01696869599994    22   19.333487267    1              1    0.10278024253179532   0.18530020703933747           59            56             0      21     26.571428571428573     5.238095238095238               7855             6762       0             3             0     2
    1-FullIns_5    6    282     3247    282     3247            0.5                1                1                300  200        1.08       1    31         282          60               0         1           0     1      144  300.000171682    278.79070271600006          0.009691135        0.034777735         294.953585638001    22    19.35154312    1              1    0.10173951176728549     0.183160356673001           59            57             0      21     26.523809523809526     5.238095238095238               7983             6841       0             3             0     3
    1-FullIns_5    6    282     3247    282     3247            0.5                1                1                300  200        1.08       1    31         282          59               0         1           0     1      144  300.000242183    278.81820915000003          0.009527473        0.071245853        294.1463689939985    24   17.784100495    1              1    0.09695616406158185    0.1624162651310377           59            60             0      23     24.217391304347824    5.3478260869565215               9735             8509       0             3             0     4
    1-FullIns_5    6    282     3247    282     3247            0.5                1                1                300  200        1.08       1    31         282          59               0         1           0     1      144  300.000176503         279.552673097           0.00949533        0.100130681       294.29487437700016    23   17.773518501    1              1    0.09187798603454612   0.16035771162562784           58            58             0      22      25.40909090909091    5.2272727272727275               9355             8163       0             3             0     5
    1-FullIns_5    6    282     3247    282     3247            0.5                1                1                300  200        1.08       1    31         282          60               0         1           0     1      144  300.000247159         279.763338118          0.012918319        0.127173649       294.43655701299855    23   29.482379895    2              1     0.0970737913486005   0.16806615776081424           59            59             0      22     25.363636363636363     5.409090909090909               9037             7860       0             3             0     6
    1-FullIns_5    6    282     3247    282     3247            0.5                1                1                300  200        1.08       1    31         282          57               0         1           0     1      144  300.000343303         280.026267294          0.025733055        0.114740797        294.2687999489998    24   28.908603623    2              1    0.09886115822631451   0.16658589774654714           57            58             0      23     24.304347826086957     5.260869565217392               9500             8254       0             3             0     7
    1-FullIns_5    6    282     3247    282     3247            0.5                1                1                300  200        1.08       1    31         282          60               0         1           0     1      144  300.000195447    280.38889297300005          0.012456623        0.102669157         294.557247020999    23   17.796245565    1              1    0.09861165174516673   0.17127286882055273           59            58             0      22     25.454545454545453    5.2727272727272725               8862             7707       0             3             0     8
    1-FullIns_5    6    282     3247    282     3247            0.5                1                1                300  200        1.08       1    61         282          58               0         1           1     1      480  300.000268251     281.3809008790001          0.012183721            8.5e-08       294.65498716000036    23  300.000231608   22             21    0.09849286092014807   0.17279217345319936           58            54             0      22     25.545454545454547                     5               8700             7564       0             3             0     9
    1-FullIns_5    6    282     3247    282     3247            0.5                1                1                300  200        1.08       1    31         282          59               0         1           0     1      144  300.000106812          280.20086891          0.008098555        0.029304129       294.47002301099974    22   17.695571627    1              1    0.08764586504312531     0.158675799086758           58            56             0      21     26.666666666666668     5.476190476190476               8995             7884       0             3             0    10
 1-Insertions_4    5     67      232     67      232            0.5                1                1                300  200        1.08       1    67          67          67               1         1           0     0      232    2.357155165                     0              6.4e-08         0.84628295       0.1773045449999999     1              0    0              0                      0                     0           67            11             0       0                     NA                    NA               2200             2200       0             2             0     1
 1-Insertions_4    5     67      232     67      232            0.5                1                1                300  200        1.08       1    67          67          67               1         1           0     0      232    2.348088726                     0              6.4e-08        0.500214823       0.2277406669999998     1              0    0              0                      0                     0           67            11             0       0                     NA                    NA               2200             2200       0             2             0     2
 1-Insertions_4    5     67      232     67      232            0.5                1                1                300  200        1.08       1    67          67          67               1         1           0     0      232    2.307992397                     0              5.9e-08        0.584736902       0.1838917130000004     1              0    0              0                      0                     0           67            11             0       0                     NA                    NA               2200             2200       0             2             0     3
 1-Insertions_4    5     67      232     67      232            0.5                1                1                300  200        1.08       1    67          67          67               1         1           0     0      232    2.349258911                     0              5.9e-08        0.508221821       0.2170102570000001     1              0    0              0                      0                     0           67            11             0       0                     NA                    NA               2200             2200       0             2             0     4
 1-Insertions_4    5     67      232     67      232            0.5                1                1                300  200        1.08       1    67          67          67               1         1           0     0      232    2.359374519                     0              6.7e-08        0.507134069      0.23811641399999994     1              0    0              0                      0                     0           67            11             0       0                     NA                    NA               2200             2200       0             2             0     5
 1-Insertions_4    5     67      232     67      232            0.5                1                1                300  200        1.08       1    67          67          67               1         1           0     0      232     2.33755876                     0              5.9e-08        0.518810251       0.2122923499999999     1              0    0              0                      0                     0           67            11             0       0                     NA                    NA               2200             2200       0             2             0     6
 1-Insertions_4    5     67      232     67      232            0.5                1                1                300  200        1.08       1    67          67          67               1         1           0     0      232    2.366438696                     0              6.5e-08          0.5086151      0.24049108400000024     1              0    0              0                      0                     0           67            11             0       0                     NA                    NA               2200             2200       0             2             0     7
 1-Insertions_4    5     67      232     67      232            0.5                1                1                300  200        1.08       1    67          67          67               1         1           0     0      232    2.346598967                     0              5.9e-08        0.649173874       0.2114035609999998     1              0    0              0                      0                     0           67            11             0       0                     NA                    NA               2200             2200       0             2             0     8
 1-Insertions_4    5     67      232     67      232            0.5                1                1                300  200        1.08       1    67          67          67               1         1           0     0      232    2.350284434                     0              5.7e-08        0.663652681       0.2027850879999999     1              0    0              0                      0                     0           67            11             0       0                     NA                    NA               2200             2200       0             2             0     9
 1-Insertions_4    5     67      232     67      232            0.5                1                1                300  200        1.08       1    67          67          67               1         1           0     0      232    2.356468488                     0              5.9e-08        0.636748422      0.19115713999999995     1              0    0              0                      0                     0           67            11             0       0                     NA                    NA               2200             2200       0             2             0    10
 1-Insertions_5    6    202     1227    202     1227            0.5                1                1                300  200        1.08       1   194         202         195               0         0           1     1     1186  300.000113244     62.29569902599999        300.000458685            6.3e-08        270.3958687290001   138   42.425472228   15             14     0.6670148214463344    0.6670645578434298          194           292             0     137   0.014598540145985401    5.0583941605839415              66148            40212       0             2             0     1
 1-Insertions_5    6    202     1227    202     1227            0.5                1                1                300  200        1.08       1   194         202         196               0         0           1     1     1186  300.000533876     63.02284438500002        300.000419913            6.1e-08        270.4135507940031   136   21.045110301    5              4     0.6589883578889637    0.6591130057587316          194           286             0     135   0.037037037037037035    5.0814814814814815              65669            40113       0             2             0     2
 1-Insertions_5    6    202     1227    202     1227            0.5                1                1                300  200        1.08       1   194         202         196               0         0           1     1     1186  300.000619297          64.430742819        300.000400832           1.16e-07       270.36502299600073   141   39.037054195   14             10     0.6859251845364694    0.6860002502189416          194           296             0     140    0.02142857142857143     5.107142857142857              66469            39965       0             2             0     3
 1-Insertions_5    6    202     1227    202     1227            0.5                1                1                300  200        1.08       1   194         202         195               0         0           1     1     1186  300.000535285     62.78691888499998        300.000388636            7.2e-08       270.45438312700173   139   71.780403945   28             27     0.6771357727853332     0.677185864202169          194           292             0     138   0.014492753623188406     5.050724637681159              66071            39927       0             2             0     4
 1-Insertions_5    6    202     1227    202     1227            0.5                1                1                300  200        1.08       1   194         202         196               0         0           1     1     1186  300.001082818          61.148867697        300.000480092            6.3e-08         270.783167109999   137   52.870444895   20             17     0.6770481392099581    0.6770735424869808          194           289             0     136   0.007352941176470588     5.110294117647059              65127            39365       0             2             0     5
 1-Insertions_5    6    202     1227    202     1227            0.5                1                1                300  200        1.08       1   194         202         196               0         0           1     1     1186  300.000501904     63.56165129800001        300.000471891            5.6e-08       270.92623024400194   138   96.401188006   39             33     0.6757634500641978    0.6759396792628585          194           291             0     137   0.051094890510948905     5.175182481751825              65750            39721       0             2             0     6
 1-Insertions_5    6    202     1227    202     1227            0.5                1                1                300  200        1.08       1   194         202         196               0         0           1     1     1186  300.000722683     63.25013972800004        300.000357657            5.5e-08        270.6280379290007   138   94.547046782   39             27     0.6694942740949578       0.6696190214815          194           291             0     137     0.0364963503649635     4.978102189781022              66140            40081       0             2             0     7
 1-Insertions_5    6    202     1227    202     1227            0.5                1                1                300  200        1.08       1   194         202         196               0         0           1     1     1186  300.000188168          63.754183607        300.000449439            7.4e-08        270.3368310929959   139   71.059245067   29             27     0.6850992621890926    0.6851753251692402          194           293             0     138   0.021739130434782608     5.115942028985507              65601            39441       0             2             0     8
 1-Insertions_5    6    202     1227    202     1227            0.5                1                1                300  200        1.08       1   194         202         196               0         0           1     1     1186  300.000199912     64.26230923300002        300.000461981            9.6e-08       270.36509738399815   137   39.778008245   15             10     0.6745541143088771    0.6747061207944872          194           288             0     136    0.04411764705882353     5.014705882352941              65225            39472       0             2             0     9
 1-Insertions_5    6    202     1227    202     1227            0.5                1                1                300  200        1.08       1   194         202         196               0         0           1     1     1186  300.001076247    62.522628281999964        300.000359246            5.3e-08        270.4116362849992   135   52.780663315   20             17      0.662929576042219    0.6629800772668737          194           284             0     134   0.014925373134328358      5.08955223880597              64980            39603       0             2             0    10
 1-Insertions_6    7    607     6337    607     6337            0.5                1                1                300  200        1.08       1   580         607         584               0         0           1     1     6139  300.001065322    126.46178111899998        300.001035655            6.4e-08       252.11344901800032    12  300.000911608   11              7     0.9097883222048586    0.9104986503764739          581            63             0      11    0.45454545454545453    4.7272727272727275              12961             7039       0             2             0     1
 1-Insertions_6    7    607     6337    607     6337            0.5                1                1                300  200        1.08       1   581         607         585               0         0           1     1     6157  300.003976684         134.212231958        300.001083735              6e-08       252.17872916299967    13  171.254540842    5              2     1.0099638989169675    1.0102527075812275          581            63             0      12    0.16666666666666666     5.083333333333333              13310             6925       0             2             0     2
 1-Insertions_6    7    607     6337    607     6337            0.5                1                1                300  200        1.08       1   581         607         584               0         0           1     1     6157  300.000821021    126.18593713300002        300.000959185            5.2e-08       253.16756687399908    12  213.872088516    6              5     0.9148723798659633    0.9154427491800942          581            61             0      11    0.36363636363636365     4.545454545454546              12800             7013       0             2             0     3
 1-Insertions_6    7    607     6337    607     6337            0.5                1                1                300  200        1.08       1   582         607         584               0         0           1     1     6165  300.008668539         133.851107086        300.000904769              6e-08       253.09881897299994    13  143.841468816    4              3        1.0440890748767    1.0449858018233449          581            64             0      12                    0.5                  5.25              13038             6691       0             2             0     4
 1-Insertions_6    7    607     6337    607     6337            0.5                1                1                300  200        1.08       1   582         607         582               0         0           1     1     6165  300.000829351         139.988225059        300.000898666            5.8e-08       253.55451023400076    12   52.140613809    1              1      0.997976653696498    0.9990661478599222          582            60             0      11     0.6363636363636364     5.363636363636363              12747             6425       0             2             0     5
 1-Insertions_6    7    607     6337    607     6337            0.5                1                1                300  200        1.08       1   577         607         577               0         0           1     1     6125  300.000775281         123.589463383        300.001132988            5.6e-08       252.21139677700012    11   49.322978641    1              1     0.8359644087256027    0.8365384615384616          577            61             0      10                    0.4                   4.6              12486             6968       0             2             0     6
 1-Insertions_6    7    607     6337    607     6337            0.5                1                1                300  200        1.08       1   580         607         583               0         0           1     1     6149  300.002238657         135.175186144        300.000936132            6.7e-08        251.8202422099995    13  194.253969056    6              3     1.0354546803144935    1.0356030262572318          580            65             0      12    0.08333333333333333     4.583333333333333              13086             6741       0             2             0     7
 1-Insertions_6    7    607     6337    607     6337            0.5                1                1                300  200        1.08       1   580         607         580               0         0           1     1     6149  300.004641891         137.174395941        300.000996841            5.2e-08        252.9528180979999    12   50.020209207    1              1     0.9709223080417991    0.9715280932909284          580            61             0      11    0.36363636363636365     5.181818181818182              12815             6603       0             2             0     8
 1-Insertions_6    7    607     6337    607     6337            0.5                1                1                300  200        1.08       1   582         607         583               0         0           1     1     6165   300.00207418    137.82856737999998        300.000972705            6.2e-08       253.15635568299956    12  261.622874435    9              5     0.9664055438385055    0.9670081349804158          582            61             0      11    0.36363636363636365                     5              12807             6638       0             2             0     9
 1-Insertions_6    7    607     6337    607     6337            0.5                1                1                300  200        1.08       1   581         607         581               0         0           1     1     6157  300.003133959         143.238724458        300.000883445            6.1e-08       252.52704227900074    13   50.572901062    1              1      1.009665320253895    1.0111079053664167          581            62             0      12     0.8333333333333334                  4.75              13854             6932       0             2             0    10
    2-FullIns_3    5     52      201     52      201            0.5                1                1                300  200        1.08       1     9          52          10               0         1           1     1       22  300.000055269    146.52258851299985          0.004526493            7.2e-08        297.1339416079924   301    8.542976688    6              5    0.04194659641793837   0.04651380293984693            9           602             0     299      0.979933110367893     5.648829431438127              65448            64153       0             4             0     1
    2-FullIns_3    5     52      201     52      201            0.5                1                1                300  200        1.08       1     9          52          10               0         1           1     1       22  300.000036867    146.63882470700005          0.004276334           1.56e-07       297.21668128799126   300   71.827227813   69             68    0.04231864001635503  0.046942081177562156            9           601             0     299     0.9832775919732442     5.709030100334449              64863            63589       0             4             0     2
    2-FullIns_3    5     52      201     52      201            0.5                1                1                300  200        1.08       1     9          52          10               0         1           1     1       22  300.000032915    147.02289722199993          0.004272912           1.55e-07         297.220949293992   300   63.788890476   61             60    0.04237301524606999   0.04701793190615373            9           600             0     298     0.9865771812080537     5.671140939597316              64581            63295       0             4             0     3
    2-FullIns_3    5     52      201     52      201            0.5                1                1                300  200        1.08       1     9          52          10               0         1           1     1       22  300.000012388    147.02329268699992          0.004368872            7.7e-08        297.2153821769947   300    83.88284082   81             80    0.04239981029167655  0.047047664216267486            9           600             0     298     0.9865771812080537     5.577181208053691              64569            63255       0             4             0     4
    2-FullIns_3    5     52      201     52      201            0.5                1                1                300  200        1.08       1     9          52          10               0         1           1     1       22  300.000029798    147.02268828199996          0.004353739            8.8e-08         297.217156614994   300  103.972078163  101            100    0.04235963041933191   0.04700307983890074            9           600             0     298     0.9865771812080537     5.651006711409396              64607            63315       0             4             0     5
    2-FullIns_3    5     52      201     52      201            0.5                1                1                300  200        1.08       1     9          52          10               0         1           1     1       22  300.000017107    146.12314381699994          0.004318764            7.8e-08        297.2051861639908   301   21.599401601   19             18   0.042103293413173655  0.046672280439121756            9           603             0     300     0.9766666666666667     5.666666666666667              65417            64128       0             4             0     6
    2-FullIns_3    5     52      201     52      201            0.5                1                1                300  200        1.08       1     9          52          10               0         1           1     1       22  300.000047186         146.522119661          0.004221114            8.5e-08        297.2081544379986   301   11.555188241    9              8   0.042016675514473974   0.04659151235049808            9           602             0     299      0.979933110367893     5.695652173913044              65327            64046       0             4             0     7
    2-FullIns_3    5     52      201     52      201            0.5                1                1                300  200        1.08       1     9          52          10               0         1           1     1       22  300.000039934         146.022911258          0.004408494           1.42e-07       297.21815665499275   302   56.755012097   54             53    0.04226608850832016   0.04683708770996071            9           604             0     300     0.9733333333333334    5.5633333333333335              65204            63881       0             4             0     8
    2-FullIns_3    5     52      201     52      201            0.5                1                1                300  200        1.08       1     9          52          10               0         1           1     1       22   300.00003461         146.522444539          0.004228526            7.7e-08       297.21398735999725   301   26.628587539   24             23     0.0423173090531679   0.04692487930682015            9           602             0     299      0.979933110367893     5.709030100334449              64868            63591       0             4             0     9
    2-FullIns_3    5     52      201     52      201            0.5                1                1                300  200        1.08       1     9          52          10               0         1           1     1       22  300.000042054     146.6424085040001          0.004281675           1.35e-07        297.2146166319961   300  135.114400566  132            131    0.04228539103380003   0.04690519964172913            9           601             0     299     0.9832775919732442     5.672240802675585              64925            63639       0             4             0    10
    2-FullIns_4    6    212     1621    212     1621            0.5                1                1                300  200        1.08       1    19         212          26               0         1           0     1       75  300.000095252     254.6665950850001          0.004406886        0.017767288        295.7145772599997    78    6.651191836    1              1    0.07224934655027863   0.09740099620259407           24           163             0      77      6.623376623376624     6.311688311688312              21756            20277       0             4             0     1
    2-FullIns_4    6    212     1621    212     1621            0.5                1                1                300  200        1.08       1    19         212          26               0         1           0     1       75  300.000115698    255.06865052700007          0.004133329        0.017267142       295.72070727799985    78    6.649277308    1              1    0.07155245032456271   0.09682374510678361           24           162             0      76     6.7105263157894735     6.328947368421052              21654            20181       0             4             0     2
    2-FullIns_4    6    212     1621    212     1621            0.5                1                1                300  200        1.08       1    19         212          25               0         1           0     1       75  300.000112996    256.26489869899996          0.004482145        0.017971797            295.791002149    77    6.140837771    1              1    0.07456909897822273   0.10104241923831149           24           158             0      76                   6.75    6.2368421052631575              20855            19378       0             4             0     3
    2-FullIns_4    6    212     1621    212     1621            0.5                1                1                300  200        1.08       1    19         212          25               0         1           0     1       75  300.000141898         255.694025011          0.004461168        0.017499054        295.7352624119998    78    6.103724222    1              1     0.0729483282674772   0.09846031192386268           24           160             0      77       6.64935064935065     6.324675324675325              21550            20069       0             4             0     4
    2-FullIns_4    6    212     1621    212     1621            0.5                1                1                300  200        1.08       1    27         212          26               0         1           1     1      131  300.000112488    255.56720849300007           0.00450114            7.1e-08         295.834044012001    77   300.00008094   76             75    0.07532292369144576   0.10183119780048763           25           160             0      76      6.723684210526316    6.2368421052631575              20739            19277       0             4             0     5
    2-FullIns_4    6    212     1621    212     1621            0.5                1                1                300  200        1.08       1    19         212          26               0         1           0     1       75  300.000137772    255.06758539800006          0.004474213        0.018609627        295.8119487069984    78    6.636028914    1              1    0.07421112138965978   0.10042142049542604           24           162             0      76     6.7105263157894735     6.302631578947368              20933            19458       0             4             0     6
